400.00	399.67	-147.99	-15.36	-0.90	0.90	2.03	1.94	399.46	399.66	399.67	-147.99	-15.36	-0.90	0.00	-0.90	0.90	1.94	-5.38	5.33	5.33	5.33	-84.24	0.24	84.23	0.24	80.42	0.00	0.00	0.00	0.00	0.00	
400.00	399.71	-169.74	-20.62	-1.22	1.21	2.10	2.02	399.48	399.71	399.71	-169.74	-20.62	-1.22	0.00	-1.22	1.21	2.02	-5.18	5.13	5.13	5.13	-80.92	0.23	80.91	0.23	76.94	0.00	0.00	0.00	0.00	0.00	
400.00	399.76	-190.58	-25.59	-1.50	1.51	2.17	2.09	399.50	399.75	399.76	-190.58	-25.59	-1.50	0.00	-1.50	1.51	2.09	-4.95	4.90	4.90	4.90	-77.25	0.23	77.24	0.23	73.11	0.00	0.00	0.00	0.00	0.00	
400.00	399.81	-210.43	-30.45	-1.79	1.79	2.23	2.16	399.53	399.80	399.81	-210.43	-30.45	-1.79	0.00	-1.79	1.79	2.16	-4.71	4.65	4.65	4.65	-73.22	0.21	73.21	0.21	68.93	0.00	0.00	0.00	0.00	0.00	
400.00	399.85	-229.18	-34.97	-2.06	2.06	2.29	2.22	399.55	399.84	399.85	-229.18	-34.97	-2.06	0.00	-2.06	2.06	2.22	-4.44	4.38	4.38	4.38	-68.87	0.21	68.87	0.21	64.45	0.00	0.00	0.00	0.00	0.00	
400.00	399.90	-246.77	-39.33	-2.32	2.31	2.34	2.28	399.58	399.89	399.90	-246.77	-39.33	-2.32	0.00	-2.32	2.31	2.28	-4.15	4.09	4.09	4.09	-64.21	0.19	64.21	0.19	59.65	0.00	0.00	0.00	0.00	0.00	
400.00	399.95	-263.11	-43.32	-2.55	2.55	2.39	2.33	399.61	399.94	399.95	-263.11	-43.32	-2.55	0.00	-2.55	2.55	2.33	-3.84	3.78	3.78	3.78	-59.27	0.19	59.27	0.19	54.59	0.00	0.00	0.00	0.00	0.00	
400.00	400.00	-278.13	-47.12	-2.77	2.77	2.44	2.38	399.65	399.99	400.00	-278.13	-47.12	-2.77	0.00	-2.77	2.77	2.38	-3.51	3.45	3.45	3.45	-54.06	0.17	54.05	0.17	49.26	0.00	0.00	0.00	0.00	0.00	
400.00	400.05	-291.76	-46.71	-2.75	2.75	2.47	2.42	399.68	400.04	400.05	-291.76	-46.71	-2.75	0.00	-2.75	2.75	2.42	-3.17	3.11	3.11	3.11	-48.84	0.44	48.83	0.44	44.22	0.00	0.00	0.00	0.00	0.00	
400.00	400.10	-303.92	-49.12	-2.89	2.88	2.51	2.46	399.72	400.09	400.10	-303.92	-49.12	-2.89	0.00	-2.89	2.88	2.46	-2.81	2.75	2.75	2.75	-43.44	0.82	43.43	0.82	39.12	0.00	0.00	0.00	0.00	0.00	
400.00	400.15	-314.55	-50.93	-2.99	3.00	2.54	2.50	399.75	400.14	400.15	-314.55	-50.93	-2.99	0.00	-2.99	3.00	2.50	-2.44	2.38	2.38	2.38	-37.90	1.28	37.90	1.28	33.97	0.00	0.00	0.00	0.00	0.00	
400.00	400.20	-323.61	-52.52	-3.09	3.08	2.56	2.53	399.79	400.19	400.20	-323.61	-52.52	-3.09	0.00	-3.09	3.08	2.52	-2.05	1.99	1.99	1.99	-32.25	1.80	32.25	1.80	28.78	0.00	0.00	0.00	0.00	0.00	
400.00	400.25	-331.05	-53.85	-3.17	3.17	2.58	2.55	399.83	400.24	400.25	-331.05	-53.85	-3.17	0.00	-3.17	3.17	2.55	-1.66	1.60	1.60	1.60	-26.51	2.39	26.50	2.39	23.58	0.00	0.00	0.00	0.00	0.00	
400.00	400.30	-336.83	-54.91	-3.23	3.23	2.59	2.57	399.87	400.29	400.30	-336.83	-54.91	-3.23	0.00	-3.23	3.23	2.57	-1.25	1.20	1.20	1.20	-20.68	3.02	20.68	3.02	18.35	0.00	0.00	0.00	0.00	0.00	
400.00	400.35	-340.92	-55.69	-3.27	3.28	2.60	2.58	399.91	400.34	400.35	-340.92	-55.69	-3.27	0.00	-3.27	3.28	2.58	-0.85	0.79	0.79	0.79	-14.81	3.70	14.81	3.70	13.13	0.00	0.00	0.00	0.00	0.00	
400.00	400.39	-343.31	-56.20	-3.31	3.30	2.60	2.59	399.96	400.38	400.39	-343.31	-56.20	-3.31	0.00	-3.31	3.30	2.59	-0.43	0.38	0.38	0.38	-8.90	4.40	8.90	4.40	7.90	0.00	0.00	0.00	0.00	0.00	
400.00	400.43	-343.99	-56.42	-3.32	3.32	2.60	2.59	400.00	400.42	400.43	-343.99	-56.42	-3.32	0.00	-3.32	3.32	2.59	-0.02	-0.03	-0.03	-0.03	-2.99	5.12	2.98	5.12	2.70	0.00	0.00	0.00	0.00	0.00	
400.00	400.47	-342.95	-56.36	-3.32	3.31	2.59	2.59	400.04	400.47	400.47	-342.95	-56.36	-3.32	0.00	-3.32	3.31	2.59	0.40	-0.45	-0.45	-0.45	2.92	5.83	-2.93	5.83	-2.48	0.00	0.00	0.00	0.00	0.00	
400.00	400.51	-340.20	-56.02	-3.29	3.30	2.58	2.58	400.08	400.50	400.51	-340.20	-56.02	-3.29	0.00	-3.29	3.30	2.58	0.81	-0.86	-0.86	-0.86	8.79	6.55	-8.80	6.55	-7.62	0.00	0.00	0.00	0.00	0.00	
400.00	200.89	-535.30	-184.11	-10.83	10.82	2.58	2.57	381.86	182.62	200.89	-535.30	-184.11	-10.83	0.00	-10.83	10.82	2.57	-181.40	-1.31	-1.31	-1.31	7.54	14.79	-7.54	14.79	1.89	0.00	0.00	0.00	0.00	0.00	
